STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;SH_TAG;NSH_TAG;eor
        721;20250420;    3;  10.8;   4;   0;   0;eor
        721;20250421;    3;   0.0;   0;   0;   0;eor
        721;20250422;    3;   0.1;   4;   0;   0;eor
        721;20250423;    3;   0.0;   0;   0;   0;eor
        721;20250424;    3;  13.2;   4;   0;   0;eor
        721;20250425;    3;   0.0;   4;   0;   0;eor
        721;20250426;    3;   0.0;   0;   0;   0;eor
        721;20250427;    3;   0.0;   0;   0;   0;eor
        721;20250428;    3;   0.0;   0;   0;   0;eor
        721;20250429;    3;   0.0;   0;   0;   0;eor
        721;20250430;    3;   0.0;   0;   0;   0;eor
        721;20250501;    3;   0.0;   0;-999;-999;eor
        721;20250502;    3;   1.0;   4;-999;-999;eor
        721;20250503;    3;  24.0;   4;-999;-999;eor
        721;20250504;    3;   0.0;   0;-999;-999;eor
        721;20250505;    3;   0.0;   0;-999;-999;eor
        721;20250506;    3;   0.0;   0;-999;-999;eor
        721;20250507;    3;   0.0;   0;-999;-999;eor
        721;20250508;    3;   0.0;   0;-999;-999;eor
        721;20250509;    3;   0.0;   0;-999;-999;eor
        721;20250510;    3;   0.0;   0;-999;-999;eor
        721;20250511;    3;   0.0;   0;-999;-999;eor
        721;20250512;    3;   0.0;   0;-999;-999;eor
        721;20250513;    3;   0.0;   0;-999;-999;eor
        721;20250514;    3;   0.0;   0;-999;-999;eor
        721;20250515;    3;   0.1;   4;-999;-999;eor
        721;20250516;    3;   0.0;   0;-999;-999;eor
        721;20250517;    3;   4.6;   4;-999;-999;eor
        721;20250518;    3;   3.3;   4;-999;-999;eor
        721;20250519;    3;   0.0;   0;-999;-999;eor
        721;20250520;    3;   0.0;   0;-999;-999;eor
        721;20250521;    3;   0.0;   0;-999;-999;eor
        721;20250522;    3;   0.0;   0;-999;-999;eor
        721;20250523;    3;   0.6;   4;-999;-999;eor
        721;20250524;    3;   2.7;   4;-999;-999;eor
        721;20250525;    3;   7.3;   4;-999;-999;eor
        721;20250526;    3;   0.0;   0;-999;-999;eor
        721;20250527;    3;   3.8;   4;-999;-999;eor
        721;20250528;    3;   7.5;   4;-999;-999;eor
        721;20250529;    3;   0.6;   4;-999;-999;eor
        721;20250530;    3;   0.0;   0;-999;-999;eor
        721;20250531;    3;   0.0;   0;-999;-999;eor
        721;20250601;    3;   3.3;   4;-999;-999;eor
        721;20250602;    3;   0.0;   0;-999;-999;eor
        721;20250603;    3;   0.0;   0;-999;-999;eor
        721;20250604;    3;  13.9;   4;-999;-999;eor
        721;20250605;    3;   0.4;   4;-999;-999;eor
        721;20250606;    3;   0.9;   4;-999;-999;eor
        721;20250607;    3;   3.1;   4;-999;-999;eor
        721;20250608;    3;   1.0;   4;-999;-999;eor
        721;20250609;    3;   0.0;   0;-999;-999;eor
        721;20250610;    3;   4.5;   4;-999;-999;eor
        721;20250611;    3;   0.0;   4;-999;-999;eor
        721;20250612;    3;   0.0;   0;-999;-999;eor
        721;20250613;    3;   0.0;   0;-999;-999;eor
        721;20250614;    3;   0.0;   0;-999;-999;eor
        721;20250615;    3;   3.5;   4;-999;-999;eor
        721;20250616;    3;   0.0;   4;-999;-999;eor
        721;20250617;    3;   0.0;   0;-999;-999;eor
        721;20250618;    3;   0.0;   0;-999;-999;eor
        721;20250619;    3;   0.0;   0;-999;-999;eor
        721;20250620;    3;   0.0;   0;-999;-999;eor
        721;20250621;    3;   0.0;   0;-999;-999;eor
        721;20250622;    3;   0.0;   0;-999;-999;eor
        721;20250623;    1;   0.0;   0;-999;-999;eor
        721;20250624;    1;   0.0;   0;-999;-999;eor
        721;20250625;    1;   0.0;   0;-999;-999;eor
        721;20250626;    1;   0.2;   4;-999;-999;eor
        721;20250627;    1;   1.9;   4;-999;-999;eor
        721;20250628;    1;   0.0;   0;-999;-999;eor
        721;20250629;    1;   0.0;   0;-999;-999;eor
        721;20250630;    1;   0.0;   0;-999;-999;eor
        721;20250701;    1;   0.0;   0;-999;-999;eor
        721;20250702;    1;   0.0;   0;-999;-999;eor
        721;20250703;    1;   0.1;   4;-999;-999;eor
        721;20250704;    1;   0.0;   0;-999;-999;eor
        721;20250705;    1;   0.0;   0;-999;-999;eor
        721;20250706;    1;   0.1;   4;-999;-999;eor
        721;20250707;    1;  12.5;   4;-999;-999;eor
        721;20250708;    1;   0.8;   4;-999;-999;eor
        721;20250709;    1;   0.0;   4;-999;-999;eor
        721;20250710;    1;   0.0;   0;-999;-999;eor
        721;20250711;    1;   4.3;   4;-999;-999;eor
        721;20250712;    1;  14.9;   4;-999;-999;eor
        721;20250713;    1;   6.2;   4;-999;-999;eor
        721;20250714;    1;   0.0;   0;-999;-999;eor
        721;20250715;    1;  18.9;   4;-999;-999;eor
        721;20250716;    1;   4.0;   4;-999;-999;eor
        721;20250717;    1;   3.2;   4;-999;-999;eor
        721;20250718;    1;   0.0;   0;-999;-999;eor
        721;20250719;    1;   0.0;   0;-999;-999;eor
        721;20250720;    1;   2.1;   4;-999;-999;eor
        721;20250721;    1;  12.4;   4;-999;-999;eor
        721;20250722;    1;  14.9;   4;-999;-999;eor
        721;20250723;    1;   0.0;   0;-999;-999;eor
        721;20250724;    1;   0.0;   0;-999;-999;eor
        721;20250725;    1;   0.0;   0;-999;-999;eor
        721;20250726;    1;   0.0;   0;-999;-999;eor
        721;20250727;    1;   0.0;   0;-999;-999;eor
        721;20250728;    1;   0.0;   0;-999;-999;eor
        721;20250729;    1;   2.0;   4;-999;-999;eor
